recipe_ingredient_id,ingredient_id,recipe_id,quantity
9958,6,849,2g
9959,475,849,1g
9960,64,849,약간
9961,527,849,0.2g
9962,12,849,0.3g
9963,18,849,0.5g
9964,489,850,50g
9965,74,850,15g
9966,11,850,5g
9967,209,850,3g
9968,12,850,5g
9969,1082,850,3g
9970,13,850,5g
9971,21,850,2g
9972,47,850,5g
9973,26,850,10g
9974,180,851,80g
9975,36,851,20g
9976,18,851,12.5g
9977,11,851,5g
9978,77,851,5g
9979,25,851,2.5g
9980,12,851,2g
9981,119,851,0.5g
9982,64,851,0.3g
9983,5,851,3.8g
9984,47,851,2.5g
9985,3,851,65g 1.5개
9986,646,851,7g
9987,261,851,25g
9988,885,851,24g
9989,78,851,45ml
9990,1083,851,2.5g
9991,999,851,5g
9992,172,851,7g
9993,168,851,0.5g
9994,257,852,5g
9995,1084,852,7.5g
9996,149,852,12.5g
9997,129,852,7.5g
9998,111,852,500g
9999,48,852,3.5g
10000,61,852,1g
10001,47,852,1g
10002,64,852,0.1g
10003,769,853,60g
10004,773,853,30g
10005,515,853,150g
10006,774,853,4g
10007,54,853,5g
10008,3,853,50g
10009,6,853,30g
10010,56,853,20g
10011,81,853,30g
10012,82,853,10g
10013,76,853,20g
10014,58,853,180g
10015,56,853,10g
10016,515,853,10g
10017,6,853,10g
10018,18,854,10g
10019,118,854,3g
10020,172,854,3g
10021,141,854,20개
10022,39,854,7~8마리
10023,1085,854,3g
10024,40,854,5g
10025,246,854,210g
10026,234,854,5개
10027,1086,854,120g
10028,111,854,20ml
10029,1087,854,2g
10030,486,854,2g
10031,486,854,2g
10032,51,855,3장
10033,18,855,¼개
10034,88,855,1개
10035,35,855,2개
10036,975,855,10개
10037,180,855,270g
10038,148,855,1개
10039,292,855,7장
10040,50,855,1컵
10041,12,855,3~4쪽
10042,11,855,½대
10043,93,855,0.5ts
10044,233,855,1Ts
10045,12,855,3쪽
10046,119,855,1톨
10047,593,855,3개
10048,1088,855,1개
10049,15,855,1T
10050,93,855,⅓Ts
10051,26,856,60g
10052,236,856,5g
10053,114,856,4g
10054,1025,856,1g
10055,47,856,1g
10056,77,856,5g
10057,76,856,4g
10058,54,856,적당량
10059,191,857,70g
10060,63,857,10g
10061,288,857,2g
10062,147,857,5g
10063,82,857,5g
10064,79,858,25g
10065,26,858,25g
10066,5,858,15g
10067,1004,858,4g
10068,6,858,1g
10069,446,858,30g
10070,46,859,50g
10071,400,859,30g
10072,63,859,20g
10073,22,859,10g
10074,288,859,2g
10075,730,860,10g
10076,212,860,15g
10077,551,860,5g
10078,22,860,10g
10079,984,860,110g
10080,54,860,적당량
10081,251,861,20g
10082,191,861,20g
10083,38,861,20g
10084,148,861,20g
10085,46,861,20g
10086,54,861,적당량
10087,1089,862,10g
10088,1090,862,10g
10089,1091,862,10g
10090,132,862,6g
10091,5,862,6g
10092,22,862,3g
10093,84,863,3g
10094,77,863,3g
10095,147,863,3g
10096,23,863,5g
10097,5,863,2g
10098,132,863,3g
10099,1092,864,10g
10100,126,864,20g
10101,58,864,30g
10102,15,864,적당량
10103,54,864,적당량
10104,5,864,10g
10105,5,864,10g
10106,22,864,5g
10107,730,864,15g
10108,46,864,20g
10109,38,865,80g
10110,246,865,80g
10111,46,865,20g
10112,7,865,20g
10113,695,865,5g
10114,3,865,5g
10115,464,865,1g
10116,1093,865,2g
10117,54,865,적당량
10118,64,865,적당량
10119,15,865,2g
10120,101,866,40g
10121,399,866,30g
10122,22,866,5g
10123,255,866,10g
10124,5,866,7g
10125,54,866,적당량
10126,354,866,5g
10127,111,866,3g
10128,3,867,10g
10129,111,867,1g
10130,103,867,3g
10131,12,867,1g
10132,180,867,12g
10133,29,867,12g
10134,18,867,12g
10135,43,867,20g
10136,326,867,40g
10137,17,867,15g
10138,6,867,적당량
10139,127,867,1g
10140,498,867,2g
10141,63,867,3g
10142,92,867,3g
10143,706,868,60g
10144,54,868,적당량
10145,12,868,3g
10146,119,868,2g
10147,11,868,10g
10148,88,868,25g
10149,22,868,10g
10150,47,868,2g
10151,5,868,3g
10152,23,868,적당량
10153,15,868,적당량
10154,92,868,5g
10155,26,869,50g
10156,1094,869,25g
10157,1025,869,10g
10158,76,869,5g
10159,1095,869,5g
10160,5,869,6g
10161,78,869,40g
10162,132,869,5g
10163,126,869,3g
10164,142,869,1g
10165,54,869,적당량
10166,1094,869,25g
10167,455,870,60g
10168,126,870,4g
10169,3,870,12g
10170,261,870,4.5g
10171,137,870,0.5g
10172,1096,870,0.5g
10173,6,870,0.5g
10174,111,870,1g
10175,172,870,5g
10176,475,870,2g
10177,54,870,적당량
10178,64,870,적당량
10179,477,871,20g
10180,2,871,20g
10181,98,871,5g
10182,103,871,5g
10183,11,871,10g
10184,12,871,3g
10185,119,871,2g
10186,1097,871,80g
10187,111,871,적당량
10188,1004,871,4g
10189,92,871,5g
10190,5,871,5g
10191,932,871,5g
10192,95,871,5g
10193,12,871,3g
10194,15,871,2g
10195,641,871,1g
10196,54,871,적당량
10197,64,871,적당량
10198,619,871,50g
10199,212,872,60g
10200,7,872,30g
10201,388,872,5g
10202,174,872,5g
10203,910,872,5g
10204,5,872,15g
10205,63,872,20g
10206,948,873,22.18g
10207,140,873,2.12g
10208,7,873,2.12g
10209,233,873,1.52g
10210,155,873,0.3g
10211,354,873,2.25g
10212,375,873,4.25g
10213,54,873,0.05g
10214,1024,873,500ml
10215,199,874,5g
10216,973,874,6g
10217,115,874,7g
10218,3,874,10g
10219,375,874,10g
10220,685,874,5g
10221,1098,874,5g
10222,1099,875,20g
10223,26,875,5g
10224,46,875,2g
10225,18,875,2g
10226,149,875,1g
10227,47,875,0.2g
10228,92,875,0.4g
10229,5,875,0.2g
10230,18,876,⅓개
10231,149,876,⅓개
10232,172,876,1개
10233,17,876,4개
10234,630,876,½마리
10235,398,876,2마리
10236,210,876,4개
10237,277,876,3장
10238,910,876,4~5줄기
10239,54,876,2g
10240,93,876,1g
10241,128,876,15g
10242,48,876,10g
10243,11,877,15cm
10244,7,877,1줌=60g
10245,1067,877,½컵
10246,58,877,1컵
10247,48,877,0.5Ts
10248,287,877,0.5Ts
10249,778,877,0.3Ts
10250,64,877,약간
10251,1100,877,약간
10252,195,878,140g
10253,525,878,15g
10254,207,878,30g
10255,95,878,5g
10256,12,878,2g
10257,300,878,3g
10258,42,878,1g
10259,54,878,0.2g
10260,22,878,300g
10261,403,879,50g
10262,406,879,5g
10263,38,879,20g
10264,46,879,5g
10265,18,879,5g
10266,716,879,20g
10267,12,879,2g
10268,93,879,0.1g
10269,643,879,5g
10270,418,879,5g
10271,648,879,5g
10272,1101,880,60g
10273,1102,880,15g
10274,18,880,5g
10275,119,880,1g
10276,12,880,1g
10277,18,880,5g
10278,12,880,3g
10279,95,880,3g
10280,92,880,2g
10281,21,880,2g
10282,13,880,1g
10283,22,880,15g
10284,23,880,0.1g
10285,93,880,0.1g
10286,138,880,10g
10287,159,881,30g
10288,130,881,20g
10289,54,881,0.2g
10290,648,881,3g
10291,22,881,17g
10292,539,881,2g
10293,25,881,2g
10294,77,881,2g
10295,212,881,0.5g
10296,288,881,0.2g
10297,679,881,7g
10298,246,882,180g
10299,580,882,줄기부분 30g
10300,18,882,20g
10301,30,882,40g
10302,17,882,200g
10303,48,882,12g
10304,92,882,4g
10305,1103,882,30g
10306,95,882,5g
10307,207,883,50g
10308,257,883,50g
10309,301,883,2g
10310,22,883,450g
10311,19,883,10g
10312,92,883,3g
10313,15,883,2g
10314,799,883,0.5g
10315,186,884,50g
10316,101,884,25g
10317,1104,884,5g
10318,120,884,2.5g
10319,3,884,5g
10320,470,884,10g
10321,64,884,0.02g
10322,95,884,4g
10323,12,884,2g
10324,665,884,2.5g
10325,301,884,2g
10326,43,884,20g
10327,11,884,5g
10328,12,884,1g
10329,42,884,5g
10330,22,884,300g
10331,101,885,200g
10332,22,885,500g
10333,34,885,2g
10334,11,885,10g
10335,119,885,3g
10336,48,885,4g
10337,64,885,0.02g
10338,54,885,0.38g
10339,1105,885,40g
10340,304,885,15g
10341,63,885,3g
10342,185,885,60g
10343,187,886,30g
10344,1106,886,
10345,328,886,10g
10346,92,886,3g
10347,12,886,2.5g
10348,64,886,0.01g
10349,15,886,1g
10350,35,886,2g
10351,92,886,1.5g
10352,15,886,1g
10353,5,886,1g
10354,12,886,1g
10355,34,886,0.75g
10356,363,887,50g
10357,1107,887,
10358,685,887,4g
10359,103,887,2g
10360,92,887,3g
10361,5,887,1.5g
10362,304,887,1.25g
10363,945,887,1g
10364,18,887,5g
10365,12,887,1g
10366,121,888,60g
10367,54,888,
10368,235,888,0.02g
10369,212,888,12g
10370,59,888,40g
10371,12,888,2g
10372,48,888,6g
10373,576,888,5g
10374,286,888,1g
10375,61,888,2g
10376,64,888,0.02g
10377,114,888,4g
10378,25,889,10g
10379,695,889,10g
10380,304,889,2.5g
10381,48,889,2g
10382,1108,889,1g
10383,15,889,1g
10384,685,889,1g
10385,12,889,1g
10386,498,889,0.3g
10387,339,889,1g
10388,132,889,6g
10389,23,889,0.5g
10390,1109,890,50g
10391,114,890,3g
10392,24,890,25g
10393,246,890,120g
10394,1110,890,20g
10395,464,890,2g
10396,54,890,적당량
10397,1111,891,12g
10398,1112,891,15g
10399,30,891,10g
10400,59,891,15g
10401,65,891,15g
10402,126,891,6g
10403,6,891,0.5g
10404,58,891,25g
10405,475,891,3g
10406,1103,891,치즈 7g
10407,381,891,20g
10408,137,891,2g
10409,527,891,0.5g
10410,261,891,4g
10411,1113,892,70g
10412,465,892,20g
10413,70,892,15g
10414,496,892,15g
10415,676,892,10g
10416,354,892,5g
10417,1110,892,10g
10418,15,892,적당량
10419,54,892,적당량
10420,64,892,적당량
10421,22,892,4g
10422,5,892,3g
10423,61,892,3g
10424,92,892,2g
10425,54,892,적당량
10426,84,892,3g
10427,1114,893,40g
10428,46,893,10g
10429,60,893,10g
10430,18,893,15g
10431,199,893,10g
10432,246,893,50g
10433,354,893,6g
10434,111,893,적당량
10435,15,893,2g
10436,54,893,적당량
10437,183,893,2g
10438,15,893,1g
10439,64,893,적당량
10440,92,893,2g
10441,641,893,2g
10442,227,894,80g
10443,841,894,30g
10444,1056,894,2g
10445,971,894,5g
10446,17,894,10g
10447,1076,894,8g
10448,127,894,4g
10449,142,894,1g
10450,54,894,적당량
10451,241,894,적당량
10452,144,895,30g
10453,16,895,3g
10454,1115,895,4g
10455,25,895,4g
10456,82,895,4g
10457,22,895,90g
10458,54,895,적당량
10459,278,896,25g
10460,18,896,5g
10461,975,896,2g
10462,1044,896,3g
10463,314,896,12g
10464,631,896,3g
10465,88,896,30g
10466,54,896,적당량
10467,184,897,25g
10468,246,897,60g
10469,973,897,5g
10470,1011,897,5g밑간 후추약간
10471,3,897,10g
10472,92,897,3g
10473,5,897,2g
10474,354,897,2g
10475,18,897,3g
10476,236,897,2g
10477,54,897,적당량
10478,5,897,적당량
10479,64,897,적당량
10480,114,897,3g
10481,180,898,30g
10482,184,898,30g
10483,92,898,3g
10484,233,898,2g
10485,999,898,3g
10486,15,898,0.5g
10487,142,898,2g
10488,5,898,1.5g
10489,119,898,1g
10490,180,899,20g
10491,142,899,0.5g
10492,114,899,2g
10493,446,899,40g
10494,56,899,3g
10495,76,899,2g
10496,233,899,0.5g
10497,1025,899,2g
10498,137,899,약간
10499,54,899,적당량
10500,64,899,적당량
10501,446,900,40g
10502,114,900,2g
10503,3,900,15g
10504,51,900,8g
10505,180,900,13g
10506,88,900,20g
10507,1110,900,4g
10508,1009,900,4g
10509,108,900,4g
10510,54,900,적당량
10511,64,900,적당량
10512,38,901,20g
10513,191,901,20g
10514,1116,901,2g
10515,496,901,15g
10516,46,901,12g
10517,64,901,적당량
10518,54,901,적당량
10519,1076,901,12g
10520,88,901,25g
10521,1117,901,12g
10522,475,901,2g
10523,261,901,5g
10524,137,901,약간
10525,1099,902,30g
10526,74,902,10g
10527,140,902,10g
10528,223,902,3g
10529,48,902,1g
10530,54,902,0.38g
10531,485,903,7g
10532,1118,903,10g
10533,416,903,1.3g
10534,18,903,7g
10535,129,903,15g
10536,22,903,20g
10537,95,903,4g
10538,12,903,1g
10539,470,903,10g
10540,3,903,7g
10541,685,903,4g
10542,77,904,15g
10543,48,904,4g
10544,201,904,80g
10545,223,904,20g
10546,92,904,1.5g
10547,539,904,0.5g
10548,144,905,90g
10549,32,905,30g
10550,465,905,40g
10551,22,905,90g
10552,13,905,0.5g
10553,5,905,1g
10554,641,905,0.5g
10555,95,905,2.5g
10556,12,905,1.25g
10557,35,905,2.5g
10558,103,905,1.25g
10559,304,905,3.75g
10560,15,905,1g
10561,92,905,4g
10562,144,906,210g
10563,1119,906,50g
10564,19,906,10g
10565,141,906,5g
10566,416,906,0.5g
10567,15,906,4g
10568,23,906,1.5g
10569,5,906,1g
10570,61,906,3g
10571,18,906,3g
10572,21,906,3g
10573,138,906,5g
10574,463,907,60g
10575,46,907,10g
10576,177,907,10g
10577,134,907,10g
10578,30,907,20g
10579,181,907,30g
10580,188,907,30g
10581,675,907,200g
10582,40,907,1g
10583,11,907,5g
10584,528,907,2.5g
10585,223,907,3.5g
10586,22,907,300g
10587,92,907,4.5g
10588,543,908,50g
10589,281,908,15g
10590,718,908,20g
10591,22,908,200g
10592,34,908,9g
10593,11,908,4g
10594,163,908,6g
10595,227,909,60g
10596,309,909,5g
10597,48,909,5g
10598,5,909,3g
10599,18,909,15g
10600,12,909,2g
10601,64,909,0.01g
10602,92,909,4g
10603,165,910,50g
10604,1120,910,20g
10605,141,910,10g
10606,48,910,4g
10607,138,910,6g
10608,5,910,2g
10609,47,910,2.5g
10610,22,910,2.5g
10611,295,910,1g
10612,126,911,50g
10613,22,911,25g
10614,210,911,100g
10615,477,911,50g
10616,18,911,20g
10617,12,911,5g
10618,35,911,2개
10619,642,911,5g
10620,685,911,4g
10621,304,911,5g
10622,15,911,2g
10623,498,911,1.5g
10624,92,911,1g
10625,21,911,1.5g
10626,1121,911,1g
10627,1122,912,15g
10628,18,912,10g
10629,641,912,1g
10630,54,912,0.25g
10631,95,912,1.25g
10632,12,912,0.5g
10633,21,912,4.5g
10634,1123,913,70g
10635,92,913,1.5g
10636,54,913,0.5g
10637,95,913,2.25g
10638,12,913,1g
10639,333,913,3g
10640,687,913,6g
10641,88,914,70g
10642,250,914,5g
10643,526,914,
10644,13,914,0.6g
10645,54,914,0.5g
10646,23,914,1g
10647,5,914,2g
10648,1124,915,20g
10649,22,915,200g
10650,1125,915,5g
10651,22,915,20g
10652,54,915,0.25g
10653,13,915,0.6g
10654,120,915,0.75g
10655,20,915,0.2g
10656,5,915,1g
10657,23,915,0.5g
10658,197,915,0.25g
10659,1126,916,35g
10660,1127,916,12.5g
10661,22,916,200g
10662,77,916,2g
10663,1128,916,2.5g
10664,5,916,2g
10665,54,916,0.2g
10666,65,917,70g
10667,119,917,0.5g
10668,138,917,2g
10669,132,917,2g
10670,23,917,0.5g
10671,333,917,2g
10672,478,918,35g
10673,354,918,5g
10674,25,918,1g
10675,254,918,5g
10676,183,918,2g
10677,54,918,적당량
10678,92,918,1g
10679,138,918,3g
10680,643,918,3g
10681,5,918,1g
10682,132,918,3g
10683,22,918,5g
10684,540,919,70g
10685,183,919,2g
10686,354,919,3g
10687,642,919,5g
10688,15,919,2g
10689,593,919,3g
10690,12,919,3g
10691,119,919,2g
10692,54,919,적당량
10693,92,919,2g
10694,183,919,2g
10695,5,919,3g
10696,22,919,3g
10697,40,920,25g
10698,63,920,7g
10699,1129,920,4g
10700,1055,920,4g
10701,72,921,70g
10702,146,921,30g
10703,1004,921,6g
10704,46,921,10g
10705,12,921,3g
10706,92,921,3g
10707,119,921,3g
10708,5,921,3g
10709,1024,921,2g
10710,54,921,적당량
10711,29,922,35g
10712,36,922,50g
10713,46,922,10g
10714,1117,922,10g
10715,15,922,1g
10716,119,922,1g
10717,18,922,10g
10718,1130,922,1g
10719,546,922,70g
10720,498,922,3g
10721,92,922,2g
10722,3,922,5g
10723,354,922,2g
10724,54,922,적당량
10725,973,923,60g
10726,12,923,3g
10727,1131,923,3g
10728,54,923,적당량
10729,64,923,적당량
10730,3,923,5g
10731,1025,923,3g
10732,142,923,1g
10733,475,923,5g
10734,1022,923,30g
10735,126,923,8g
10736,3,923,5g
10737,261,923,4g
10738,527,923,1g
10739,446,923,20g
10740,54,923,적당량
10741,64,923,적당량
10742,168,923,2g
10743,1,924,75g
10744,141,924,10g
10745,11,924,5g
10746,98,924,3g
10747,103,924,3g
10748,189,924,2g
10749,23,924,1g
10750,605,924,90g
10751,92,924,4g
10752,304,924,2g
10753,47,924,2g
10754,5,924,3g
10755,46,925,80g
10756,6,925,2g
10757,18,925,10g
10758,119,925,1g
10759,12,925,2g
10760,611,925,50g
10761,376,925,20g
10762,4,925,5g
10763,1132,925,30g
10764,54,925,적당량
10765,184,926,30g
10766,134,926,20g
10767,88,926,25g
10768,65,926,15g
10769,18,926,8g
10770,59,926,15g
10771,209,926,3g
10772,103,926,3g
10773,12,926,1g
10774,13,926,1g
10775,1025,926,3g
10776,1133,926,1g
10777,169,926,1g
10778,980,926,1g
10779,233,926,2g
10780,188,927,70g
10781,43,927,50g
10782,15,927,2g
10783,111,927,2g
10784,1004,927,6g
10785,54,927,적당량
10786,49,928,100g
10787,1,928,50g
10788,315,928,50g
10789,223,928,10g
10790,412,929,10g
10791,199,929,6g
10792,413,929,6g
10793,15,929,3g
10794,48,929,4g
10795,117,929,3g
10796,48,929,4g
10797,246,929,100g
10798,16,929,3g
10799,18,929,14g
10800,46,929,14g
10801,134,929,14g
10802,22,929,150g
10803,34,929,14g
10804,13,929,4g
10805,12,929,4g
10806,330,929,4g
10807,414,929,12g
10808,1134,929,8g
10809,224,930,100g
10810,406,930,30g
10811,407,930,5g
10812,3,930,50g
10813,15,930,4g
10814,16,930,2g
10815,406,930,2g
10816,47,930,2g
10817,144,931,200g
10818,415,931,30g
10819,416,931,5g
10820,387,931,20g
10821,15,931,5g
10822,16,931,3g
10823,18,931,20g
10824,417,931,20g
10825,3,931,60g
10826,114,931,20g
10827,5,931,3g
10828,22,931,5g
10829,62,931,1.5g
10830,374,932,30g 1/3개
10831,147,932,20g
10832,729,932,35g
10833,148,932,40g 1/8개
10834,272,932,15g 1/3개
10835,1135,932,20g 1개
10836,12,932,10g 2개
10837,144,932,200g
10838,95,932,15g 1큰술
10839,12,932,15 3개
10840,115,933,20g
10841,33,933,10g
10842,181,933,20g
10843,431,933,50g
10844,18,933,40g
10845,12,933,10g
10846,22,933,300g
10847,210,934,200g 30개
10848,18,934,15g 2*4cm
10849,12,934,10g 2쪽
10850,553,934,1g 1/5개
10851,48,934,15g 1큰술
10852,1136,934,15ml 1큰술
10853,1137,934,3g 1/3개
10854,325,934,10g 2작은술
10855,64,934,약간
10856,137,934,약간
10857,191,935,20g
10858,135,935,15g
10859,18,935,10g
10860,181,935,7g
10861,224,935,30g
10862,616,935,130g
10863,111,935,20g
10864,22,935,100g
10865,246,936,150g
10866,36,936,70g
10867,30,936,10g
10868,46,936,5g
10869,38,936,5g
10870,70,936,5g
10871,496,936,5g
10872,24,936,10g
10873,134,936,10g
10874,54,936,0.2g
10875,98,936,0.5g
10876,103,936,0.5g
10877,23,936,0.2g
10878,15,936,2g
10879,424,936,5g
10880,12,937,50g
10881,84,937,2g
10882,63,937,10g
10883,464,937,5g
10884,1138,937,10g
10885,523,938,30g
10886,79,938,30g
10887,505,938,30g
10888,26,938,30g
10889,844,938,30g
10890,63,938,5g
10891,278,938,45g
10892,212,939,12g
10893,22,939,8g
10894,681,939,180g
10895,730,939,5g
10896,5,939,5g
10897,58,940,180g
10898,119,940,10g
10899,63,940,6g
10900,641,940,3g
10901,288,940,1g
10902,1139,941,90g
10903,84,941,5g
10904,111,941,30g
10905,111,941,30g
10906,625,941,6개
10907,78,941,45g
10908,63,941,15g
10909,22,941,15ml
10910,15,941,7g
10911,61,941,7g
10912,464,941,5g
10913,257,942,210g
10914,26,942,30g
10915,373,942,200g
10916,53,942,30g
10917,79,942,40g 1/5개
10918,159,943,30g
10919,130,943,20g
10920,54,943,0.2g
10921,224,943,3g
10922,22,943,17g
10923,679,943,7g
10924,25,943,2g
10925,77,943,2g
10926,212,943,0.5g
10927,288,943,0.2g
10928,101,944,20g
10929,332,944,30g
10930,246,944,100g
10931,349,944,50g
10932,39,944,10g
10933,33,944,40g
10934,18,944,80g
10935,26,944,100g
10936,146,945,250g
10937,64,945,2g
10938,144,945,150g
10939,59,945,50g
10940,46,945,30g
10941,18,945,30g
10942,11,945,20g
10943,12,945,20g
10944,131,945,30g
10945,467,945,30g
10946,854,946,50g
10947,159,946,50g
10948,77,946,20g
10949,729,946,20g
10950,362,946,20g
10951,1140,946,60g
10952,63,946,5g
10953,92,946,15g
10954,54,946,2g
10955,146,947,60g
10956,101,947,60g
10957,462,947,20g
10958,18,947,20g
10959,59,947,20g
10960,149,947,15g
10961,26,947,20g
10962,131,947,30g
10963,138,947,5g
10964,95,947,10g
10965,12,947,5g
10966,92,947,5g
10967,183,947,5g
10968,93,947,0.5g
10969,15,947,3g
10970,144,948,80g
10971,159,948,40g
10972,709,948,40g
10973,570,948,50g
10974,149,948,30g
10975,51,948,30g
10976,38,948,20g
10977,18,948,50g
10978,199,948,5장
10979,315,948,1/2개
10980,416,948,10g
10981,77,948,10g
10982,26,948,1/4개
10983,126,948,30g
10984,261,948,50g
10985,114,948,50g
10986,34,948,30g
10987,47,948,30g
10988,92,948,15g
10989,15,948,15g
10990,333,948,15g
10991,54,948,0.2g
10992,153,949,30g
10993,64,949,0.1g
10994,144,949,50g
10995,18,949,10g
10996,30,949,10g
10997,147,949,2알
10998,46,949,5g
10999,232,949,5g
11000,218,949,10g
11001,58,949,50g
11002,12,949,3g
11003,54,949,0.5g
11004,144,950,150g
11005,233,950,70g
11006,634,950,15g
11007,18,950,15g
11008,134,950,5g
11009,65,950,5g
11010,419,950,50g
11011,114,950,20g
11012,146,951,10g
11013,1141,951,30g
11014,144,951,30g
11015,7,951,20g
11016,46,951,20g
11017,39,951,5g
11018,11,951,0.5g
11019,3,951,1개
11020,92,951,1g
11021,15,951,5g
11022,54,951,1g
11023,93,951,0.2g
11024,223,951,3.5g
11025,246,952,150g
11026,109,952,60g
11027,419,952,30g
11028,22,952,8g
11029,36,952,30g
11030,18,952,8g
11031,95,952,5g
11032,12,952,5g
11033,34,952,5g
11034,138,952,2g
11035,346,952,3g
11036,15,952,1.5g
11037,426,952,1g
11038,18,953,17.5g
11039,12,953,2.1g
11040,402,953,70g
11041,865,953,17.5g
11042,111,953,4.2g
11043,1142,953,17.5g
11044,475,953,4.9g
11045,6,953,2.1g
11046,769,953,100g
11047,3,953,38.5g
11048,22,953,40g
11049,7,953,3.5g
11050,140,953,3.5g
11051,1143,953,35g
11052,1143,954,25g
11053,769,954,25g
11054,3,954,12g
11055,22,954,12g
11056,18,954,25g
11057,46,954,12g
11058,88,954,120g
11059,137,954,8g
11060,527,954,2.5g
11061,169,954,2.5g
11062,22,954,필요량
11063,5,954,2g
11064,12,954,2g
11065,61,954,8g
11066,1045,954,2.5g
11067,475,954,1g
11068,545,954,8g
11069,319,954,125g
11070,485,955,5g
11071,366,955,20g
11072,195,955,100g
11073,1077,955,18g
11074,333,955,4g
11075,12,955,4g
11076,22,955,300g
11077,42,955,4g
11078,144,956,70g
11079,135,956,15g
11080,12,956,2g
11081,546,956,180g
11082,168,956,2g
11083,910,956,
11084,142,956,1.5g
11085,475,956,3g
11086,6,956,1g
11087,54,956,적당량
11088,64,956,적당량
11089,84,957,20g
11090,1144,957,20g
11091,24,957,10g
11092,126,957,70g
11093,54,957,0.2g
11094,1145,957,10g
11095,87,957,0.5g
11096,22,957,300g
11097,246,958,140g
11098,184,958,15g
11099,93,958,0.01g
11100,15,958,2g
11101,577,958,20g
11102,963,958,15g
11103,109,958,20g
11104,349,958,20g
11105,1146,958,20g
11106,199,958,10g
11107,117,958,1g
11108,187,958,10g
11109,22,958,30g
11110,103,958,3g
11111,138,958,1g
11112,47,958,0.5g
11113,5,958,0.5g
11114,823,958,0.5g
11115,144,959,30g
11116,798,959,30g
11117,30,959,30g
11118,46,959,30g
11119,147,959,7.5g
11120,729,959,3g
11121,362,959,12g
11122,40,959,20g
11123,1147,959,4g
11124,425,959,0.5g
11125,15,959,3g
11126,641,959,1g
11127,98,959,1g
11128,103,959,1g
11129,730,960,40g
11130,212,960,30g
11131,159,960,10g
11132,22,960,300g
11133,134,961,50g
11134,30,961,10g
11135,98,961,5g
11136,54,961,0.1g
11137,7,961,10g
11138,15,961,2g
11139,23,961,0.4g
11140,111,961,2g
11141,93,961,0.2g
11142,126,961,40g
11143,22,961,20g
11144,47,961,5g
11145,22,961,5g
11146,38,962,100g
11147,18,962,15g
11148,508,962,20g
11149,26,962,20g
11150,1148,962,35g
11151,47,962,1g
11152,22,962,200g
11153,3,962,80g
11154,126,962,16g
11155,772,962,1g
11156,909,962,1g
11157,64,962,0.1g
11158,111,962,4g
11159,725,962,50g
11160,1025,962,15g
11161,288,962,0.1g
11162,148,963,40g
11163,36,963,40g
11164,78,963,40g
11165,675,963,150g
11166,54,963,0.5g
11167,93,963,0.1g
11168,184,964,50g
11169,1144,964,30g
11170,545,964,3g
11171,18,964,7.5g
11172,70,964,4.5g
11173,88,964,61.5g
11174,108,964,4.5g
11175,224,964,30g
11176,546,964,30g
11177,22,964,40.5g
11178,12,964,0.8g
11179,277,964,0.2g
11180,910,964,0.3g
11181,64,964,0.2g
11182,1149,964,0.2g
11183,135,966,12.8g
11184,3,966,11g
11185,1150,966,20g
11186,1039,966,20g
11187,3,966,22g
11188,126,966,20g
11189,58,966,80g
11190,5,966,10g
11191,18,966,8g
11192,168,966,0.4g
11193,38,966,20g
11194,169,966,0.2g
11195,12,966,1.2g
11196,111,966,1g
11197,146,967,100g
11198,344,967,45g
11199,18,967,8g
11200,30,967,7g
11201,354,967,10g
11202,95,967,5g
11203,12,967,2g
11204,467,967,3g
11205,5,967,1g
11206,15,967,1.5g
11207,93,967,0.2g
11208,65,968,200g
11209,148,968,30g
11210,149,968,30g
11211,46,968,30g
11212,26,968,30g
11213,131,968,30g
11214,141,968,10g
11215,35,968,20g
11216,114,968,30g
11217,16,968,40g
11218,63,968,20g
11219,146,969,60g
11220,36,969,400g
11221,59,969,40g
11222,46,969,30g
11223,18,969,10g
11224,12,969,15g
11225,871,969,5g
11226,138,969,50g
11227,375,969,200g
11228,354,969,20g
11229,423,969,200ml
11230,54,969,1g
11231,92,969,15g
11232,63,969,15g
11233,458,969,45g
11234,223,969,15g
11235,187,970,30g
11236,161,970,100g
11237,185,970,50g
11238,149,970,20g
11239,19,970,10g
11240,183,970,15g
11241,241,970,5알
11242,277,970,1장
11243,146,971,100g
11244,634,971,100g
11245,188,971,20g
11246,272,971,10g
11247,149,971,20g
11248,177,971,10g
11249,3,971,1개
11250,354,971,20g
11251,142,971,50g
11252,21,971,30g
11253,61,971,30g
11254,54,971,1g
11255,64,971,0.5g
11256,3,972,3개
11257,315,972,1개
11258,354,972,5g
11259,54,972,0.2g
11260,153,973,50g
11261,1151,973,50g
11262,262,973,40g
11263,46,973,30g
11264,65,973,50g
11265,135,973,20g
11266,1152,973,10g
11267,12,973,5g
11268,191,974,100g
11269,827,974,210g
11270,59,974,25g
11271,46,974,25g
11272,18,974,25g
11273,3,974,1개
11274,168,974,3g
11275,261,974,200g
11276,126,974,100g
11277,54,974,2g
11278,93,974,1g
11279,111,974,500g
11280,153,975,150g
11281,119,975,5g
11282,173,975,50g
11283,212,975,50g
11284,129,975,10g
11285,354,975,5g
11286,63,975,10g
11287,54,975,1g
11288,93,975,1g
11289,47,975,45g
11290,111,975,10g
11291,22,975,45g
